gameId;blueWins;blueWardsPlaced;blueWardsDestroyed;blueFirstBlood;blueKills;blueDeaths;blueAssists;blueEliteMonsters;blueDragons;blueHeralds;blueTowersDestroyed;blueTotalGold;blueAvgLevel;blueTotalExperience;blueTotalMinionsKilled;blueTotalJungleMinionsKilled;blueGoldDiff;blueExperienceDiff;blueCSPerMin;blueGoldPerMin;redWardsPlaced;redWardsDestroyed;redFirstBlood;redKills;redDeaths;redAssists;redEliteMonsters;redDragons;redHeralds;redTowersDestroyed;redTotalGold;redAvgLevel;redTotalExperience;redTotalMinionsKilled;redTotalJungleMinionsKilled;redGoldDiff;redExperienceDiff;redCSPerMin;redGoldPerMin
4447974687;0;21;0;1;7;9;6;2;1;1;0;17359;72;18754;221;69;1;-116;221;17359;17;5;0;9;7;6;0;0;0;0;17358;70;18870;221;42;-1;116;221;17358
4467316184;1;13;0;0;7;6;4;1;1;0;1;17742;70;18795;203;64;2294;2616;203;17742;13;1;1;6;7;6;0;0;0;0;15448;66;16179;186;40;-2294;-2616;186;15448
4502847039;1;15;1;0;2;4;1;1;1;0;0;14431;70;17984;194;70;-940;-43;194;14431;25;2;1;4;2;3;0;0;0;0;15371;68;18027;234;42;940;43;234;15371
4410127520;1;17;15;0;9;3;9;0;0;0;0;18125;78;21102;236;48;2828;2738;236;18125;63;5;1;3;9;2;1;1;0;0;15297;72;18364;227;71;-2828;-2738;227;15297
4477684980;1;18;5;1;6;8;6;0;0;0;0;17210;70;18131;220;72;1091;605;220;17210;51;3;0;8;6;10;0;0;0;0;16119;70;17526;178;32;-1091;-605;178;16119
4494648390;0;15;3;1;6;8;8;0;0;0;0;15697;68;16449;196;44;-1237;-285;196;15697;14;2;0;8;6;13;0;0;0;0;16934;64;16734;201;47;1237;285;201;16934
4510873008;1;12;1;0;3;8;5;2;1;1;0;14591;62;15636;177;55;-2658;-3328;177;14591;41;2;1;8;3;9;0;0;0;0;17249;70;18964;209;52;2658;3328;209;17249
4475515736;0;14;2;0;4;7;5;0;0;0;0;14488;64;16390;197;36;-3152;-2754;197;14488;37;0;1;7;4;7;1;1;0;0;17640;72;19144;196;84;3152;2754;196;17640
4490720316;1;38;2;1;9;6;12;0;0;0;0;18869;70;18526;206;74;4242;2348;206;18869;15;1;0;6;9;6;0;0;0;0;14627;66;16178;164;51;-4242;-2348;164;14627
4522686444;0;16;1;1;6;5;4;0;0;0;0;16682;70;18272;236;52;598;374;236;16682;14;4;0;5;6;5;1;1;0;0;16084;68;17898;235;60;-598;-374;235;16084
4483425458;0;23;2;0;7;13;6;0;0;0;0;15898;58;14230;131;45;-2787;-4217;131;15898;19;2;1;13;7;10;2;1;1;0;18685;68;18447;224;50;2787;4217;224;18685
4496718092;0;13;2;0;6;10;2;0;0;0;0;15485;66;17335;191;55;-2650;-388;191;15485;14;1;1;10;6;10;1;1;0;0;18135;68;17723;201;40;2650;388;201;18135
4526112177;0;41;3;1;7;8;4;0;0;0;0;16667;74;18874;213;44;-692;-987;213;16667;16;4;0;8;7;6;1;1;0;0;17359;74;19861;245;56;692;987;245;17359
4481856648;0;23;8;1;5;6;6;0;0;0;0;16182;70;17509;245;51;-667;-1046;245;16182;20;6;0;6;5;9;2;1;1;0;16849;70;18555;234;56;667;1046;234;16849
4410060427;0;17;4;1;5;5;5;1;0;1;0;16574;72;19529;235;60;803;857;235;16574;18;4;0;5;5;6;1;1;0;0;15771;72;18672;204;64;-803;-857;204;15771
4517859191;0;17;3;0;3;11;3;0;0;0;0;14595;64;15064;161;59;-3619;-4011;161;14595;47;2;1;11;3;9;1;1;0;0;18214;72;19075;222;54;3619;4011;222;18214
4444221942;0;18;1;0;9;4;13;0;0;0;0;18856;72;19293;236;45;3002;2378;236;18856;13;1;1;4;9;6;2;1;1;0;15854;68;16915;217;56;-3002;-2378;217;15854
4505284268;0;14;3;1;3;10;5;0;0;0;0;14826;66;16636;185;56;-3607;-2956;185;14826;16;2;0;10;3;12;1;1;0;0;18433;74;19592;257;41;3607;2956;257;18433
4493848070;0;17;0;0;6;6;6;0;0;0;0;16237;70;18980;222;52;-958;-461;222;16237;78;1;1;6;6;6;2;1;1;0;17195;72;19441;232;65;958;461;232;17195
4522621799;1;13;3;0;8;5;6;2;1;1;1;18731;70;18165;225;48;2892;1413;225;18731;19;1;1;5;8;5;0;0;0;0;15839;64;16752;207;56;-2892;-1413;207;15839
4462890794;1;11;1;1;5;5;2;2;1;1;0;15443;70;18156;220;47;-997;-226;220;15443;11;2;0;5;5;7;0;0;0;0;16440;70;18382;207;52;997;226;207;16440
4508148812;1;15;2;0;6;6;8;1;1;0;0;16820;68;17746;221;44;472;426;221;16820;14;2;1;6;6;7;0;0;0;0;16348;68;17320;185;55;-472;-426;185;16348
4526758448;0;124;0;0;1;3;1;1;1;0;0;14997;72;17630;229;62;-465;-801;229;14997;14;2;1;3;1;3;0;0;0;0;15462;70;18431;219;58;465;801;219;15462
4496622570;1;17;1;0;7;8;3;1;0;1;0;16653;70;17618;227;40;23;306;227;16653;12;1;1;8;7;8;0;0;0;0;16630;70;17312;193;48;-23;-306;193;16630
4458921343;0;15;0;0;9;2;9;1;0;1;0;17781;72;19251;228;60;3422;2271;228;17781;11;3;1;2;9;3;1;1;0;0;14359;66;16980;212;64;-3422;-2271;212;14359
4525953112;1;20;3;1;9;2;18;1;1;0;0;17936;70;18452;218;48;3350;1590;218;17936;16;2;0;2;9;2;0;0;0;0;14586;68;16862;213;58;-3350;-1590;213;14586
4520910762;1;14;1;1;3;3;3;1;1;0;0;16769;72;19760;257;76;1316;1233;257;16769;17;2;0;3;3;4;0;0;0;0;15453;72;18527;241;53;-1316;-1233;241;15453
4527318012;0;29;3;1;7;6;6;0;0;0;0;16714;74;19411;226;58;91;798;226;16714;15;3;0;6;7;5;0;0;0;0;16623;72;18613;252;46;-91;-798;252;16623
4526279428;0;13;2;0;1;12;1;0;0;0;0;13517;64;15501;187;48;-5338;-5445;187;13517;15;3;1;12;1;13;1;0;1;0;18855;76;20946;243;43;5338;5445;243;18855
4524675236;1;13;3;0;5;5;1;0;0;0;0;15514;70;18750;217;58;-343;481;217;15514;13;1;1;5;5;5;1;1;0;0;15857;68;18269;204;46;343;-481;204;15857
4484689883;0;13;4;0;5;5;5;1;1;0;0;16131;68;17436;223;48;874;818;223;16131;15;2;1;5;5;5;0;0;0;0;15257;66;16618;219;32;-874;-818;219;15257
4526519393;0;20;2;1;3;4;4;1;1;0;0;15613;70;17932;214;66;-468;-1321;214;15613;14;2;0;4;3;3;0;0;0;0;16081;72;19253;230;52;468;1321;230;16081
4470019953;1;16;4;1;6;5;7;1;0;1;0;16678;72;19110;248;53;1401;1740;248;16678;19;3;0;5;6;6;1;1;0;0;15277;68;17370;233;34;-1401;-1740;233;15277
4525860458;1;44;3;1;6;2;7;0;0;0;0;17311;70;18763;257;52;2781;1229;257;17311;13;15;0;2;6;2;0;0;0;0;14530;68;17534;216;60;-2781;-1229;216;14530
4439121035;1;34;3;1;5;3;6;2;1;1;1;16703;68;17483;201;51;1051;612;201;16703;46;3;0;3;5;9;0;0;0;0;15652;68;16871;228;52;-1051;-612;228;15652
4514482057;0;11;1;0;2;19;0;0;0;0;0;12403;52;11921;152;28;-10329;-8531;152;12403;13;1;1;19;2;16;1;1;0;1;22732;76;20452;232;71;10329;8531;232;22732
4464561037;1;17;5;1;5;9;5;1;1;0;0;15585;66;16636;200;35;-2864;-3491;200;15585;18;3;0;9;5;8;0;0;0;0;18449;72;20127;224;71;2864;3491;224;18449
4464746011;1;13;4;0;8;4;6;1;1;0;0;16558;68;18174;238;36;241;-363;238;16558;23;2;1;4;8;6;0;0;0;0;16317;70;18537;222;66;-241;363;222;16317
4491660542;0;12;5;1;8;6;7;1;0;1;1;18211;72;19027;204;52;1479;-198;204;18211;11;1;0;6;8;6;1;1;0;0;16732;74;19225;217;56;-1479;198;217;16732
4525953219;0;19;1;1;7;7;6;1;1;0;0;15990;68;17803;190;50;-1425;-1068;190;15990;9;2;0;7;7;6;0;0;0;0;17415;72;18871;241;41;1425;1068;241;17415
4489065955;1;15;1;0;4;12;8;0;0;0;0;15147;64;16605;188;50;-4559;-1851;188;15147;18;3;1;12;4;22;1;1;0;0;19706;72;18456;241;44;4559;1851;241;19706
4495748526;0;53;2;0;8;5;12;2;1;1;0;17008;66;16893;203;44;1280;370;203;17008;17;3;1;5;8;5;0;0;0;0;15728;64;16523;245;42;-1280;-370;245;15728
4499426958;0;16;2;1;5;7;4;0;0;0;0;15538;68;16787;207;46;-707;-1088;207;15538;41;2;0;7;5;11;0;0;0;0;16245;68;17875;208;41;707;1088;208;16245
4468449125;1;17;3;1;7;6;10;1;1;0;0;17097;72;18614;220;71;620;-328;220;17097;14;2;0;6;7;4;0;0;0;0;16477;72;18942;207;52;-620;328;207;16477
4495418857;1;17;2;0;6;7;7;0;0;0;0;17075;70;18491;234;44;1224;625;234;17075;18;2;1;7;6;4;2;1;1;0;15851;68;17866;221;48;-1224;-625;221;15851
4521577993;0;16;2;0;7;9;6;0;0;0;0;16035;70;18455;180;55;-2691;-2196;180;16035;16;2;1;9;7;9;1;1;0;0;18726;76;20651;243;63;2691;2196;243;18726
4480393322;1;17;2;1;8;3;10;1;1;0;0;17967;70;18074;240;43;3039;712;240;17967;17;2;0;3;8;3;0;0;0;0;14928;68;17362;211;53;-3039;-712;211;14928
4489783029;1;14;4;1;8;9;9;0;0;0;0;17273;70;18297;208;56;381;1571;208;17273;15;2;0;9;8;9;0;0;0;0;16892;68;16726;181;40;-381;-1571;181;16892
4468657792;1;13;4;1;1;1;2;2;1;1;0;14546;70;17721;232;60;305;-443;232;14546;18;2;0;1;1;1;0;0;0;0;14241;72;18164;203;68;-305;443;203;14241
4515611996;1;17;4;0;2;2;4;1;1;0;0;14639;66;17316;237;44;-1767;-2080;237;14639;41;3;1;2;2;3;0;0;0;0;16406;70;19396;258;70;1767;2080;258;16406
4520570110;0;15;2;0;9;8;3;0;0;0;0;16882;74;18988;191;57;-1261;1286;191;16882;16;3;1;8;9;9;0;0;0;0;18143;68;17702;238;40;1261;-1286;238;18143
4522596231;1;18;2;1;9;4;11;0;0;0;1;20170;72;19190;257;54;5619;3506;257;20170;17;3;0;4;9;5;1;1;0;0;14551;64;15684;198;44;-5619;-3506;198;14551
4460730840;1;24;5;1;13;4;16;1;1;0;0;20029;74;20123;213;54;6445;4988;213;20029;17;2;0;4;13;4;0;0;0;0;13584;60;15135;176;29;-6445;-4988;176;13584
4525587763;1;13;1;1;9;4;8;0;0;0;0;17260;70;19375;197;60;1463;1277;197;17260;14;2;0;4;9;4;0;0;0;0;15797;70;18098;203;52;-1463;-1277;203;15797
4458431377;1;15;2;1;11;3;4;0;0;0;0;18192;72;19823;221;50;2639;1711;221;18192;13;1;0;3;11;2;0;0;0;0;15553;70;18112;230;49;-2639;-1711;230;15553
4455400959;1;35;3;1;8;3;13;0;0;0;0;17325;70;18380;217;26;3454;2249;217;17325;14;0;0;3;8;3;1;1;0;0;13871;68;16131;193;48;-3454;-2249;193;13871
4516564229;0;12;1;0;5;9;3;0;0;0;0;16163;68;18244;218;60;-1828;-1410;218;16163;15;0;1;9;5;17;1;0;1;0;17991;72;19654;235;54;1828;1410;235;17991
4387776096;0;16;2;1;7;13;6;0;0;0;0;16039;68;16809;179;46;-2168;-2823;179;16039;14;3;0;13;7;9;1;1;0;0;18207;74;19632;185;46;2168;2823;185;18207
4419869178;1;16;2;1;6;7;3;1;0;1;0;15907;72;17910;206;55;-112;727;206;15907;17;3;0;7;6;9;0;0;0;0;16019;68;17183;211;44;112;-727;211;16019
4508860669;0;40;5;1;7;2;10;1;0;1;0;17536;74;19146;211;63;4003;3255;211;17536;16;1;0;2;7;1;0;0;0;0;13533;64;15891;204;48;-4003;-3255;204;13533
4498323673;0;18;4;1;11;11;16;0;0;0;0;18730;70;18011;208;38;175;-532;208;18730;18;4;0;11;11;14;1;1;0;0;18555;70;18543;219;81;-175;532;219;18555
4471385992;1;19;7;1;6;2;5;1;1;0;0;16105;72;18285;223;56;2275;1667;223;16105;51;3;0;2;6;2;0;0;0;0;13830;68;16618;204;39;-2275;-1667;204;13830
4510612584;1;14;1;1;4;3;1;1;1;0;0;15843;68;17751;243;46;1301;1123;243;15843;15;0;0;3;4;6;0;0;0;0;14542;66;16628;205;40;-1301;-1123;205;14542
4526837498;1;19;5;1;10;0;14;1;1;0;0;20302;70;18149;212;52;7577;2363;212;20302;16;4;0;0;10;0;0;0;0;0;12725;66;15786;165;48;-7577;-2363;165;12725
4516544412;1;16;4;0;10;4;9;1;0;1;2;20236;70;18603;257;36;6161;5326;257;20236;12;1;1;4;10;6;1;1;0;0;14075;58;13277;146;40;-6161;-5326;146;14075
4506260681;1;17;8;1;10;9;12;2;1;1;0;17869;68;17341;193;46;664;515;193;17869;22;3;0;9;10;9;0;0;0;0;17205;66;16826;202;37;-664;-515;202;17205
4483620406;0;19;2;0;3;6;1;1;0;1;0;14499;70;18406;201;68;-3079;-1816;201;14499;13;4;1;6;3;4;1;1;0;0;17578;72;20222;245;63;3079;1816;245;17578
4471057382;0;18;1;0;3;9;3;0;0;0;0;13705;64;16018;184;40;-4651;-3870;184;13705;14;3;1;9;3;8;1;1;0;0;18356;72;19888;223;71;4651;3870;223;18356
4522487757;0;19;4;0;2;7;1;0;0;0;0;13685;66;16729;182;52;-4011;-2271;182;13685;17;4;1;7;2;6;2;1;1;0;17696;72;19000;243;62;4011;2271;243;17696
4524367614;1;13;0;1;5;10;6;0;0;0;0;15366;68;16496;200;40;-2698;-2969;200;15366;17;0;0;10;5;8;2;1;1;0;18064;72;19465;221;52;2698;2969;221;18064
4456973095;0;16;0;0;0;4;0;1;0;1;0;14175;66;17400;234;60;-1769;-2076;234;14175;15;4;1;4;0;6;1;1;0;0;15944;74;19476;249;56;1769;2076;249;15944
4476153650;0;52;7;0;6;5;11;1;1;0;0;15975;66;16937;197;46;-166;-337;197;15975;19;4;1;5;6;4;0;0;0;0;16141;68;17274;231;39;166;337;231;16141
4494291659;0;13;0;1;1;7;2;0;0;0;0;13099;58;14520;191;28;-3521;-4416;191;13099;15;1;0;7;1;8;1;1;0;0;16620;72;18936;247;44;3521;4416;247;16620
4458373823;1;17;5;1;3;0;0;1;1;0;0;15578;74;19730;249;64;611;1554;249;15578;14;1;0;0;3;0;0;0;0;0;14967;68;18176;245;59;-611;-1554;245;14967
4525383403;0;12;1;1;2;13;1;0;0;0;0;14218;62;15368;200;49;-4511;-4211;200;14218;17;3;0;13;2;18;1;1;0;0;18729;74;19579;213;44;4511;4211;213;18729
4472012387;1;16;1;1;2;7;2;0;0;0;0;15198;70;18952;231;67;-1157;-84;231;15198;14;0;0;7;2;9;1;1;0;0;16355;74;19036;211;48;1157;84;211;16355
4526047622;1;14;0;1;7;2;8;0;0;0;0;17474;74;19214;238;52;3295;2840;238;17474;14;3;0;2;7;3;0;0;0;0;14179;66;16374;229;36;-3295;-2840;229;14179
4464534299;1;16;2;1;9;3;13;1;0;1;0;17786;74;19357;235;52;3090;1008;235;17786;17;3;0;3;9;2;1;1;0;0;14696;72;18349;215;60;-3090;-1008;215;14696
4480350578;1;18;1;1;7;3;6;0;0;0;0;17082;72;19192;224;59;2388;1600;224;17082;36;2;0;3;7;2;1;1;0;0;14694;70;17592;224;49;-2388;-1600;224;14694
4485783788;0;15;0;1;4;4;6;0;0;0;0;15711;74;19278;210;57;-204;1135;210;15711;19;0;0;4;4;4;1;1;0;0;15915;70;18143;229;58;204;-1135;229;15915
4473966825;1;36;5;0;4;4;6;1;1;0;0;16112;72;18545;240;62;451;1068;240;16112;14;1;1;4;4;2;0;0;0;0;15661;70;17477;236;53;-451;-1068;236;15661
4526382734;0;11;2;0;4;8;4;0;0;0;0;15700;72;17892;190;59;-2943;-1203;190;15700;14;1;1;8;4;6;2;1;1;1;18643;72;19095;225;45;2943;1203;225;18643
4522483751;1;42;3;1;8;8;9;0;0;0;0;17885;70;18417;209;52;1419;557;209;17885;12;2;0;8;8;7;1;1;0;0;16466;70;17860;187;47;-1419;-557;187;16466
4475134384;1;31;1;1;2;3;2;0;0;0;0;15705;66;17630;230;57;856;-268;230;15705;134;2;0;3;2;6;1;1;0;0;14849;70;17898;219;56;-856;268;219;14849
4452362820;0;11;3;0;0;8;0;0;0;0;0;13364;66;16851;203;63;-5088;-3911;203;13364;17;2;1;8;0;8;2;1;1;0;18452;76;20762;259;60;5088;3911;259;18452
4454677034;0;15;4;0;8;11;9;1;0;1;0;17080;72;18330;196;41;-2247;-1938;196;17080;17;2;1;11;8;6;0;0;0;0;19327;74;20268;227;60;2247;1938;227;19327
4455218616;1;14;0;1;11;2;15;0;0;0;0;17395;68;17215;170;40;3298;1038;170;17395;14;4;0;2;11;1;0;0;0;0;14097;66;16177;210;44;-3298;-1038;210;14097
4526234148;1;18;5;0;8;7;6;1;0;1;0;17498;72;19132;240;34;744;927;240;17498;19;5;1;7;8;7;0;0;0;0;16754;72;18205;199;47;-744;-927;199;16754
4517196528;1;13;0;0;6;4;4;0;0;0;0;17649;74;19655;276;50;2194;2684;276;17649;14;0;1;4;6;3;1;1;0;0;15455;68;16971;221;58;-2194;-2684;221;15455
4517734414;1;12;1;1;10;2;5;1;1;0;0;18717;74;20051;247;57;4865;4641;247;18717;15;0;0;2;10;4;0;0;0;0;13852;66;15410;191;32;-4865;-4641;191;13852
4503773782;1;39;2;1;4;4;5;1;1;0;0;15736;72;18719;231;56;131;1381;231;15736;15;0;0;4;4;4;0;0;0;0;15605;70;17338;246;43;-131;-1381;246;15605
4410686846;0;17;4;0;3;12;1;0;0;0;0;13800;64;15275;165;44;-4921;-2826;165;13800;17;3;1;12;3;16;1;1;0;0;18721;70;18101;208;60;4921;2826;208;18721
4526094722;0;16;4;0;7;8;6;0;0;0;0;15772;68;17144;204;40;-1502;-429;204;15772;16;3;1;8;7;11;2;1;1;0;17274;68;17573;225;44;1502;429;225;17274
4526825925;1;17;5;1;7;7;5;1;1;0;0;16825;74;19699;229;48;389;1652;229;16825;42;1;0;7;7;8;1;0;1;0;16436;70;18047;194;47;-389;-1652;194;16436
4526662466;0;12;3;1;7;5;8;1;0;1;0;17315;68;18122;229;50;1792;217;229;17315;40;2;0;5;7;8;1;1;0;0;15523;68;17905;226;47;-1792;-217;226;15523
4519524460;0;17;2;0;2;4;1;0;0;0;0;14144;68;17041;208;42;-1122;-643;208;14144;16;4;1;4;2;1;1;1;0;0;15266;68;17684;230;46;1122;643;230;15266
4526148132;1;13;3;1;5;4;4;1;1;0;0;16328;68;17531;223;62;1192;836;223;16328;14;4;0;4;5;4;0;0;0;0;15136;64;16695;219;52;-1192;-836;219;15136
4510326831;1;15;5;1;3;5;3;0;0;0;0;15135;70;17610;213;59;-1161;-1685;213;15135;16;5;0;5;3;8;0;0;0;0;16296;74;19295;251;58;1161;1685;251;16296
4525621331;0;19;4;0;9;6;10;0;0;0;0;17719;70;18085;215;44;618;-308;215;17719;15;4;1;6;9;7;1;1;0;0;17101;72;18393;213;84;-618;308;213;17101
4527165791;0;17;8;1;8;8;12;0;0;0;0;16291;64;16508;180;33;-870;-1348;180;16291;34;5;0;8;8;11;1;1;0;0;17161;70;17856;207;46;870;1348;207;17161
4521180315;0;17;0;1;5;6;3;1;0;1;0;15048;66;16313;209;47;-2099;-2717;209;15048;18;0;0;6;5;6;1;1;0;0;17147;74;19030;239;55;2099;2717;239;17147
4513313637;0;13;6;0;2;4;1;0;0;0;0;14155;66;16974;226;46;-1735;-1786;226;14155;17;3;1;4;2;3;1;1;0;0;15890;70;18760;258;59;1735;1786;258;15890
4459784621;0;11;1;0;5;9;4;0;0;0;0;15102;68;18032;174;68;-5691;-2006;174;15102;14;2;1;9;5;8;2;1;1;2;20793;74;20038;226;56;5691;2006;226;20793
4485854145;0;16;2;0;6;13;7;0;0;0;0;15522;68;16999;182;55;-3819;-2264;182;15522;14;4;1;13;6;16;1;1;0;0;19341;72;19263;220;40;3819;2264;220;19341
4489994401;1;14;9;0;11;6;12;1;0;1;0;17850;74;18858;204;64;1926;3729;204;17850;17;0;1;6;11;8;1;1;0;0;15924;64;15129;167;39;-1926;-3729;167;15924
4513778272;0;14;0;1;8;8;8;1;1;0;0;16720;68;16905;181;48;-1884;-2885;181;16720;13;3;0;8;8;4;0;0;0;0;18604;74;19790;248;66;1884;2885;248;18604
4475476612;1;159;4;0;8;7;5;0;0;0;0;17321;76;19677;238;48;703;477;238;17321;15;1;1;7;8;6;1;1;0;0;16618;72;19200;212;68;-703;-477;212;16618
4502735326;1;16;1;1;7;6;7;0;0;0;0;16672;70;18698;210;58;-521;860;210;16672;13;4;0;6;7;11;1;1;0;0;17193;70;17838;250;48;521;-860;250;17193
4526608631;1;20;3;1;2;1;3;1;1;0;0;15426;74;19072;230;79;711;1245;230;15426;15;3;0;1;2;1;0;0;0;0;14715;68;17827;255;54;-711;-1245;255;14715
4472905174;1;17;3;1;6;3;4;1;1;0;0;16404;70;19029;246;43;736;1019;246;16404;15;3;0;3;6;4;0;0;0;0;15668;68;18010;203;73;-736;-1019;203;15668
4527426713;1;21;4;0;11;3;14;1;1;0;0;18293;72;19481;218;52;2685;1151;218;18293;19;5;1;3;11;4;0;0;0;0;15608;70;18330;228;55;-2685;-1151;228;15608
4526326638;0;84;3;1;5;7;4;1;1;0;0;16605;70;17961;207;69;31;-189;207;16605;17;2;0;7;5;7;0;0;0;0;16574;70;18150;207;63;-31;189;207;16574
4492351873;0;15;0;1;10;10;8;0;0;0;1;18544;64;17072;182;60;1060;7;182;18544;39;2;0;10;10;11;1;1;0;0;17484;68;17065;174;36;-1060;-7;174;17484
4438396733;1;17;3;1;12;5;14;1;1;0;0;18499;70;17823;210;36;3473;2812;210;18499;15;1;0;5;12;6;0;0;0;0;15026;62;15011;204;20;-3473;-2812;204;15026
4509930075;1;14;2;1;6;3;10;0;0;0;0;16911;68;17876;224;44;1913;842;224;16911;14;3;0;3;6;3;1;1;0;0;14998;68;17034;222;55;-1913;-842;222;14998
4512073832;1;15;3;1;7;6;12;0;0;0;0;16963;70;17857;212;45;707;730;212;16963;13;2;0;6;7;7;0;0;0;0;16256;66;17127;200;50;-707;-730;200;16256
4520909804;1;40;3;1;9;5;3;2;1;1;0;17669;74;20105;218;64;2227;2792;218;17669;15;2;0;5;9;4;0;0;0;0;15442;68;17313;203;40;-2227;-2792;203;15442
4500305709;0;15;2;0;6;10;8;1;1;0;0;15875;70;18029;191;60;-2901;-1904;191;15875;17;1;1;10;6;8;0;0;0;0;18776;72;19933;230;56;2901;1904;230;18776
4486211322;0;37;2;0;5;4;4;0;0;0;0;16273;72;19371;241;48;1161;2387;241;16273;14;1;1;4;5;3;1;1;0;0;15112;66;16984;224;44;-1161;-2387;224;15112
4515529980;0;58;2;0;4;8;7;1;0;1;0;15848;66;17347;238;56;-1845;-606;238;15848;17;1;1;8;4;14;1;1;0;0;17693;68;17953;224;60;1845;606;224;17693
4496506174;0;12;3;0;4;5;4;1;1;0;0;15297;66;17644;201;48;-502;-413;201;15297;20;3;1;5;4;7;0;0;0;0;15799;70;18057;209;52;502;413;209;15799
4521580366;0;32;3;0;6;10;5;1;0;1;0;16406;70;17714;208;55;-1530;-988;208;16406;14;4;1;10;6;10;1;1;0;0;17936;70;18702;224;56;1530;988;224;17936
4519393462;0;14;0;1;8;11;7;0;0;0;0;17509;72;18038;234;28;-2118;-2158;234;17509;11;2;0;11;8;9;1;1;0;0;19627;74;20196;209;89;2118;2158;209;19627
4505404755;1;13;1;0;4;4;5;1;1;0;0;15398;68;17802;200;60;-893;771;200;15398;15;2;1;4;4;4;0;0;0;1;16291;68;17031;212;36;893;-771;212;16291
4467567796;0;18;1;1;9;8;10;2;1;1;0;17431;68;18061;178;60;253;-121;178;17431;13;2;0;8;9;6;0;0;0;0;17178;70;18182;224;56;-253;121;224;17178
4508088834;1;86;4;1;9;0;7;1;1;0;0;18968;76;20401;239;56;5344;3793;239;18968;12;3;0;0;9;0;0;0;0;0;13624;64;16608;225;51;-5344;-3793;225;13624
4480357961;0;19;5;0;4;5;5;1;0;1;0;16318;66;17365;218;48;-326;315;218;16318;19;1;1;5;4;9;1;1;0;0;16644;68;17050;209;51;326;-315;209;16644
4436976598;1;13;2;1;13;6;11;0;0;0;0;18896;74;19340;198;55;2663;1537;198;18896;19;1;0;6;13;5;1;1;0;0;16233;68;17803;201;52;-2663;-1537;201;16233
4487018877;1;16;4;1;5;8;4;1;1;0;0;15964;68;17011;204;53;-1399;-1727;204;15964;53;1;0;8;5;7;0;0;0;0;17363;72;18738;217;49;1399;1727;217;17363
4500167662;0;17;0;0;6;7;7;2;1;1;0;15924;68;16695;184;64;-903;-729;184;15924;12;1;1;7;6;8;0;0;0;0;16827;70;17424;215;29;903;729;215;16827
4516664706;0;18;2;0;4;7;2;1;1;0;0;15190;70;18507;215;61;-2134;-339;215;15190;14;4;1;7;4;8;1;0;1;0;17324;70;18846;227;48;2134;339;227;17324
4503387883;1;15;4;1;6;0;8;1;1;0;0;17482;72;19196;216;65;3781;3184;216;17482;17;2;0;0;6;0;0;0;0;0;13701;64;16012;223;56;-3781;-3184;223;13701
4496152088;1;13;1;1;2;4;1;1;1;0;0;14492;70;16869;211;57;-611;-1958;211;14492;24;1;0;4;2;3;0;0;0;0;15103;72;18827;230;57;611;1958;230;15103
4507750551;1;14;3;1;8;2;8;0;0;0;0;17055;70;17638;225;34;2603;1105;225;17055;19;2;0;2;8;0;1;1;0;0;14452;68;16533;238;44;-2603;-1105;238;14452
4452482397;1;15;4;1;4;4;3;0;0;0;0;14559;68;17491;191;44;-1348;-10;191;14559;91;2;0;4;4;6;1;0;1;0;15907;66;17501;202;54;1348;10;202;15907
4494104479;0;77;3;0;6;11;4;0;0;0;0;15838;70;18031;204;52;-2468;-1853;204;15838;86;5;1;11;6;9;1;1;0;0;18306;74;19884;219;80;2468;1853;219;18306
4525301191;1;12;2;0;6;8;6;0;0;0;0;16047;68;18460;250;32;-518;-268;250;16047;16;3;1;8;6;3;2;1;1;0;16565;72;18728;211;47;518;268;211;16565
4523445811;0;15;3;1;6;4;6;0;0;0;0;16513;72;18896;241;48;752;1146;241;16513;15;3;0;4;6;6;1;1;0;0;15761;70;17750;216;51;-752;-1146;216;15761
4456684874;0;17;1;0;4;9;2;0;0;0;0;15445;66;17280;222;51;-1775;-2698;222;15445;11;6;1;9;4;6;1;0;1;0;17220;74;19978;228;38;1775;2698;228;17220
4501067949;1;79;3;1;9;2;11;0;0;0;0;18124;74;19613;213;48;4232;3448;213;18124;55;2;0;2;9;0;0;0;0;0;13892;66;16165;205;52;-4232;-3448;205;13892
4473134497;0;18;1;0;3;11;4;0;0;0;0;14268;64;15723;213;42;-4962;-2384;213;14268;16;1;1;11;3;14;0;0;0;0;19230;70;18107;216;56;4962;2384;216;19230
4503192981;1;17;4;0;6;5;5;1;0;1;0;16000;68;17778;206;60;379;406;206;16000;16;1;1;5;6;5;1;1;0;0;15621;68;17372;214;44;-379;-406;214;15621
4474405300;0;16;2;0;6;6;3;0;0;0;0;15040;68;17558;184;37;-2006;-101;184;15040;16;5;1;6;6;5;0;0;0;0;17046;68;17659;236;43;2006;101;236;17046
4477447831;1;19;4;0;6;5;8;1;1;0;0;15416;68;17061;199;55;-1342;-713;199;15416;34;4;1;5;6;7;0;0;0;0;16758;68;17774;248;50;1342;713;248;16758
4504683209;0;16;1;1;7;6;9;1;1;0;0;17844;72;18825;232;56;1037;111;232;17844;12;2;0;6;7;5;0;0;0;0;16807;72;18714;243;55;-1037;-111;243;16807
4520030026;0;14;2;1;5;4;9;2;1;1;0;16455;72;17798;229;44;1844;1397;229;16455;19;4;0;4;5;6;0;0;0;0;14611;66;16401;213;36;-1844;-1397;213;14611
